46	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.02	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 8.376776400682924e-07 10
47	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.02	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.0608183551394484e-06 10
41	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.02	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.571913809059347e-07 10
45	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.02	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 6.614740641230146e-07 10
44	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.02	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.223345074266844e-07 10
28	1	r904u04n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.19	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00015117750706156614 10
27	1	r904u04n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.19	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00011937766417144358 10
29	1	r904u04n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.19	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00019144819761699575 10
173	1	r805u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.13	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.285463864134993e-05 10
174	1	r805u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.14	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.8942661247167517e-05 0.1
106	1	r909u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.10	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.266380173467402e-07 1
91	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.30	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00030702906297578496 1
93	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.30	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0003888155180308085 1
99	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.30	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0007896522868499724 1
96	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.30	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0004923882631706737 10
101	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.001 1
105	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.30	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.266380173467402e-07 0.1
104	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1e-07 10
98	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0006235507341273912 10
95	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0004923882631706737 1
103	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1e-07 1
94	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0003888155180308085 10
102	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.001 10
97	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0006235507341273912 1
92	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00030702906297578496 10
90	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00024244620170823283 10
100	1	r919u36n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0007896522868499724 10
170	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.35	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.80472176682717e-05 10
162	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.37	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.1253355826007646e-05 0.1
214	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.30	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0006235507341273912 1
0
