138	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.11	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.701254279852589e-06 0.1
143	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.1544346900318822e-06 10
142	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.1544346900318822e-06 1
145	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.7283333764867697e-06 1
141	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.1544346900318822e-06 0.1
136	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.11	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.3433993325988987e-06 1

139	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.701254279852589e-06 1
33	1	r906u41n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.22	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.0004923882631706737 10
32	1	r906u41n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.47	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.0003888155180308085 10
805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.10	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 8.376776400682924e-07 0.1
105	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.266380173467402e-07 0.1
106	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.11	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.266380173467402e-07 1
152	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 4.37547937507418e-06 10
157	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.06	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 7.017038286703822e-06 1
153	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.13	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.5410203300094925e-06 0.1
158	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 7.017038286703822e-06 10
